nomeSistema,class,jdeodorant,organic,jspirit
mapstruct,org.mapstruct.ap.test.frommap.FromMapMappingTest.StringMapToBeanTests.fromEmptyMap,0,1,1
mapstruct,org.mapstruct.ap.test.frommap.FromMapMappingTest.StringMapToBeanTests.fromMapWithEmptyValuesForString,0,1,1
mapstruct,org.mapstruct.ap.test.frommap.FromMapMappingTest.StringMapToBeanWithCustomPresenceCheckTests.fromMapWithEmptyValuesForString,0,1,1
mapstruct,org.mapstruct.ap.test.ignore.IgnorePropertyTest.shouldNotPropagateIgnoredPropertyGivenViaTargetAttribute,0,1,1
mapstruct,org.mapstruct.ap.test.ignore.IgnorePropertyTest.shouldIgnoreAllTargetPropertiesWithNoUnmappedTargetWarnings,0,1,1
mapstruct,org.mapstruct.ap.test.inheritance.complex.ComplexInheritanceTest.assertResult,0,1,1
mapstruct,org.mapstruct.ap.test.inheritance.complex.ComplexInheritanceTest.createComposite,0,1,1
mapstruct,org.mapstruct.ap.test.multisource.MultiSourceMapperTest.shouldBeAbleToMapFromPrimitiveAndCollectionAsMultiSource,0,1,1
mapstruct,org.mapstruct.ap.test.nestedbeans.NestedSimpleBeansMappingTest.assertUserDto,0,1,1
mapstruct,org.mapstruct.ap.test.nestedproperties.simple.SimpleNestedPropertiesTest.testViaNull,0,1,1
mapstruct,org.mapstruct.ap.test.nestedtargetproperties.NestedProductPropertiesTest.shouldReverseNestedTarget,0,1,1
mapstruct,org.mapstruct.ap.test.nullvaluemapping.NullValueMappingTest.shouldMapExpressionAndConstantRegardlessNullArgOnMapper,0,1,1
mapstruct,org.mapstruct.ap.test.nullvaluemapping.NullValueMappingTest.shouldMapExpressionAndConstantRegardlessOfIterableNullArgOnMapper,0,1,1
mapstruct,org.mapstruct.ap.test.nullvaluemapping.NullValueMappingTest.shouldMapExpressionAndConstantRegardlessMapNullArgOnMapper,0,1,1
mapstruct,org.mapstruct.ap.test.nullvaluemapping.NullValueMappingTest.shouldMapExpressionAndConstantRegardlessNullArgOnConfig,0,1,1
mapstruct,org.mapstruct.ap.test.nullvaluemapping.NullValueMappingTest.shouldMapExpressionAndConstantRegardlessOfIterableNullArgOnConfig,0,1,1
mapstruct,org.mapstruct.ap.test.nullvaluemapping.NullValueMappingTest.shouldMapExpressionAndConstantRegardlessOfMapNullArgOnConfig,0,1,1
mapstruct,org.mapstruct.ap.test.references.ReferencedMapperTest.createSource,0,1,1
mapstruct,org.mapstruct.ap.test.selection.jaxb.JaxbFactoryMethodSelectionTest.createSource,0,1,1
mapstruct,org.mapstruct.ap.test.selection.qualifier.named.NamedTest.shouldMatchClassAndMethod,0,1,1
mapstruct,org.mapstruct.ap.test.selection.qualifier.named.NamedTest.testFactorySelectionWithQualifier,0,1,1
mapstruct,org.mapstruct.ap.test.selection.qualifier.QualifierTest.shouldMatchClassAndMethod,0,1,1
mapstruct,org.mapstruct.ap.test.selection.qualifier.QualifierTest.testFactorySelectionWithQualifier,0,1,1
mapstruct,org.mapstruct.ap.test.source.constants.ConstantsTest.testNumericConstants,0,1,1
mapstruct,org.mapstruct.ap.test.source.manysourcearguments.ManySourceArgumentsTest.shouldMapSeveralSourceAttributesToCombinedTarget,0,1,1
mapstruct,org.mapstruct.ap.test.source.manysourcearguments.ManySourceArgumentsTest.shouldMapSeveralSourceAttributesToCombinedTargetWithTargetParameter,0,1,1
mapstruct,org.mapstruct.ap.test.source.manysourcearguments.ManySourceArgumentsTest.shouldSetAttributesFromNonNullParameters,0,1,1
mapstruct,org.mapstruct.ap.test.source.manysourcearguments.ManySourceArgumentsTest.shouldMapSeveralSourceAttributesAndParameters,0,1,1
mapstruct,org.mapstruct.ap.test.source.manysourcearguments.ManySourceArgumentsTest.shouldUseConfig,0,1,1
mapstruct,org.mapstruct.ap.test.subclassmapping.MappingInheritanceTest.inheritance,0,1,1
mapstruct,org.mapstruct.ap.test.subclassmapping.MappingInheritanceTest.superclass,0,1,1
mapstruct,org.mapstruct.ap.test.value.enum2string.EnumToStringMappingTest.testTheNormalStuff,0,1,1
mapstruct,org.mapstruct.ap.test.value.enum2string.EnumToStringMappingTest.testRemainingAndNull,0,1,1
mapstruct,org.mapstruct.ap.test.value.nametransformation.EnumNameTransformationStrategyTest.shouldConvertCaseOnEnumToStringMapping,0,1,1
mapstruct,org.mapstruct.ap.test.value.string2enum.StringToEnumMappingTest.testTheNormalStuff,0,1,1
mapstruct,org.mapstruct.ap.testutil.compilation.model.DiagnosticDescriptor.forDiagnostic,0,1,1
mapstruct,org.mapstruct.ap.testutil.runner.CompilingExtension.assertDiagnostics,0,1,1
mapstruct,org.mapstruct.ap.testutil.runner.CompilingExtension.DiagnosticDescriptorComparator.compare,0,1,1
mapstruct,org.mapstruct.ap.testutil.runner.EclipseCompilingExtension.compileWithSpecificCompiler,0,1,1
mapstruct,org.mapstruct.ap.test.conversion.java8time.custompatterndatetimeformattergenerated.SourceTargetMapperImpl.map,1,1,0
mapstruct,org.mapstruct.ap.test.nestedsourceproperties.ArtistToChartEntryImpl.map,1,1,0
mapstruct,org.mapstruct.ap.test.nestedtargetproperties.ChartEntryToArtistImpl.map,1,1,0
mockserver,org.mockserver.codec.BodyDecoderEncoder.bodyToBytes,1,1,0
mockserver,org.mockserver.serialization.serializers.string.NottableStringSerializer.writeObject,1,1,1
mockserver,org.mockserver.mappers.FullHttpResponseToMockServerHttpResponse.setCookies,1,1,0
mockserver,org.mockserver.mappers.MockServerHttpResponseToFullHttpResponse.getStatus,1,1,1
mockserver,org.mockserver.mappers.MockServerHttpResponseToHttpServletResponseEncoder.setStatusCode,1,1,1
mockserver,org.mockserver.mock.action.http.HttpErrorActionHandler.handle,1,1,1
mockserver,org.mockserver.mappers.HttpServletRequestToMockServerHttpRequestDecoder.setCookies,1,0,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcher.matches,1,1,0
mockserver,org.mockserver.mock.HttpState.validateSupportedFeatures,1,1,0
mockserver,org.mockserver.serialization.curl.HttpRequestToCurlSerializer.getHostAndPort,1,0,1
mockserver,org.mockserver.mock.action.http.HttpForwardActionHandler.handle,1,0,1
mockserver,org.mockserver.log.model.LogEntry.updateBody,1,1,0
mockserver,org.mockserver.mappers.MockServerHttpResponseToFullHttpResponse.setCookies,1,1,0
mockserver,org.mockserver.mappers.MockServerHttpResponseToFullHttpResponse.setHeaders,1,1,0
mockserver,org.mockserver.codec.PathParametersDecoder.extractPathParameters,1,1,0
mockserver,org.mockserver.examples.proxy.web.controller.pageobjects.BookPage.containsBook,1,1,1
mockserver,org.mockserver.client.MockServerClient.clear,1,1,0
mockserver,org.mockserver.client.MockServerClient.verify,1,1,0
mockserver,org.mockserver.client.MockServerClient.upsert,1,1,0
mockserver,org.mockserver.client.MockServerClientIntegrationTest.shouldSetupExpectationWithResponseObjectCallback,0,1,1
mockserver,org.mockserver.client.MockServerClientIntegrationTest.shouldReconnectWebSocketIfClosed,0,1,1
mockserver,org.mockserver.client.MockServerClientIntegrationTest.shouldCloseWebsocketAfterStop,0,1,1
mockserver,org.mockserver.client.MockServerClientIntegrationTest.shouldCloseWebsocketAfterStopWithMultipleClients,0,1,1
mockserver,org.mockserver.client.MockServerClientIntegrationTest.shouldSetupExpectationWithForwardObjectCallback,0,1,1
mockserver,org.mockserver.client.MockServerClientIntegrationTest.shouldSetupExpectationWithOverrideForwardedRequest,0,1,1
mockserver,org.mockserver.client.MockServerClientIntegrationTest.shouldSetupExpectationWithError,0,1,1
mockserver,org.mockserver.client.MockServerClientServerValidationErrorsTest.shouldHandleOtherClientError,0,1,1
mockserver,org.mockserver.client.MockServerClientTest.shouldSetupExpectationWithOverrideForwardedRequest,0,1,1
mockserver,org.mockserver.client.MockServerClientTest.shouldSendExpectationWithRequest,0,1,1
mockserver,org.mockserver.client.MockServerClientTest.shouldSendExpectationWithRequestTemplate,0,1,1
mockserver,org.mockserver.client.MockServerClientTest.shouldSendExpectationWithRequestClassCallback,0,1,1
mockserver,org.mockserver.client.MockServerClientTest.shouldSendExpectationWithForwardClassCallback,0,1,1
mockserver,org.mockserver.client.MockServerClientTest.shouldSendExpectationWithOverrideForwardedRequest,0,1,1
mockserver,org.mockserver.client.MockServerClientTest.shouldSendExpectationRequestWithDefaultTimes,0,1,1
mockserver,org.mockserver.cache.LRUCache.get,0,1,1
mockserver,org.mockserver.closurecallback.websocketregistry.WebSocketClientRegistry.sendClientMessage,0,1,1
mockserver,org.mockserver.codec.BodyDecoderEncoder.bytesToBody,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoder.splitOnDelimiter,0,1,1
mockserver,org.mockserver.codec.PathParametersDecoder.validatePath,0,1,1
mockserver,org.mockserver.codec.PathParametersDecoder.normalisePathWithParametersForMatching,0,1,1
mockserver,org.mockserver.collections.SubSetMatcher.nottedAndPresent,0,1,1
mockserver,org.mockserver.log.MockServerEventLog.verify,1,1,0
mockserver,org.mockserver.logging.MockServerLogger.writeToSystemOut,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcher.bodyMatches,0,1,1
mockserver,org.mockserver.mock.action.http.HttpActionHandler.writeForwardActionResponse,1,1,0
mockserver,org.mockserver.mock.action.http.HttpForwardObjectCallbackActionHandler.handleLocally,0,1,1
mockserver,org.mockserver.mock.action.http.HttpResponseObjectCallbackActionHandler.handleLocally,0,1,1
mockserver,org.mockserver.mock.action.http.HttpResponseObjectCallbackActionHandler.handleViaWebSocket,0,1,1
mockserver,org.mockserver.model.KeysToMultiValues.withEntry,1,1,1
mockserver,org.mockserver.proxyconfiguration.ProxyConfiguration.proxyConfiguration,0,1,1
mockserver,org.mockserver.serialization.java.ConnectionOptionsToJavaSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.java.HttpForwardToJavaSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.java.NottableStringToJavaSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.java.OpenAPIMatcherToJavaSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.java.SocketAddressToJavaSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.model.BodyDTO.createDTO,0,1,1
mockserver,org.mockserver.serialization.model.BodyWithContentTypeDTO.createWithContentTypeDTO,0,1,1
mockserver,org.mockserver.serialization.model.ConnectionOptionsDTO.ConnectionOptionsDTO,0,1,1
mockserver,org.mockserver.serialization.model.HttpRequestDTO.HttpRequestDTO,0,1,1
mockserver,org.mockserver.serialization.model.HttpResponseDTO.HttpResponseDTO,0,1,1
mockserver,org.mockserver.serialization.model.VerificationDTO.VerificationDTO,0,1,1
mockserver,org.mockserver.serialization.serializers.condition.VerificationTimesDTOSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.condition.VerificationTimesSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.expectation.OpenAPIExpectationDTOSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.expectation.OpenAPIExpectationSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.log.LogEntrySerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.request.HttpRequestSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.request.OpenAPIDefinitionDTOSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.request.OpenAPIDefinitionSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.response.HttpResponseSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.response.TimeToLiveSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.serializers.string.NottableStringSerializer.serialize,0,1,1
mockserver,org.mockserver.serialization.WebSocketMessageSerializer.deserialize,0,1,1
mockserver,org.mockserver.server.initialize.ExpectationInitializerLoader.retrieveExpectationsFromJson,0,1,1
mockserver,org.mockserver.socket.tls.jdk.X509Generator.generateRootX509AndPrivateKey,0,1,1
mockserver,org.mockserver.socket.tls.KeyStoreFactory.getSSLContextInstance,0,1,1
mockserver,org.mockserver.cache.LRUCacheTest.shouldExpireItems,0,1,1
mockserver,org.mockserver.cache.LRUCacheTest.shouldExtendExpiryOnGet,0,1,1
mockserver,org.mockserver.cache.LRUCacheTest.shouldLimitCacheGlobally,0,1,1
mockserver,org.mockserver.cache.LRUCacheTest.shouldLimitCacheLocally,0,1,1
mockserver,org.mockserver.cache.LRUCacheTest.shouldClearGlobally,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitMatrixParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldNotSplitMatrixParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitLabelParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldNotSplitLabelParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitFormParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldNotSplitFormParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitPipeDelimitedParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldNotSplitPipeDelimitedParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitSpaceDelimitedWithPercentCharParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldNotSplitSpaceDelimitedWithPercentCharParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitSpaceDelimitedWithSpaceCharParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldNotSplitSpaceDelimitedWithSpaceCharParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitSpaceDelimitedWithPlusCharParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldNotSplitSpaceDelimitedWithPlusCharParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitByMatchParameters,0,1,1
mockserver,org.mockserver.codec.ExpandedParameterDecoderTest.shouldSplitByMatchParametersAndMatchByRegex,0,1,1
mockserver,org.mockserver.collections.CircularPriorityQueueTest.shouldSortExpectationOrderSamePriorityInsertedOutOfOrder,0,1,1
mockserver,org.mockserver.collections.CircularPriorityQueueTest.shouldSortExpectationOrderDifferentIdsButConsistentWithTimeInsertedInOrderAndPriority,0,1,1
mockserver,org.mockserver.collections.CircularPriorityQueueTest.shouldSortExpectationOrderDifferentPriorityButConsistentWithTimeInsertedInOrder,0,1,1
mockserver,org.mockserver.collections.CircularPriorityQueueTest.shouldSortExpectationOrderDifferentPriorityButConsistentWithTimeInsertedOutOfOrder,0,1,1
mockserver,org.mockserver.collections.CircularPriorityQueueTest.shouldSortExpectationOrderDifferentPriorityInconsistentWithTimeInsertedOutOfOrder,0,1,1
mockserver,org.mockserver.collections.CircularPriorityQueueTest.shouldSortExpectationOrderDifferentPriorityGroupsLargerQueue,0,1,1
mockserver,org.mockserver.configuration.ConfigurationPropertiesTest.shouldRemoveLeadingAndTrailingQuotes,0,1,1
mockserver,org.mockserver.configuration.ConfigurationPropertiesTest.shouldAddSslSubjectAlternativeNameDomains,0,1,1
mockserver,org.mockserver.configuration.ConfigurationPropertiesTest.shouldAddSslSubjectAlternativeNameIps,0,1,1
mockserver,org.mockserver.configuration.ConfigurationPropertiesTest.shouldSetAndReadLogLevelUsingSLF4J,0,1,1
mockserver,org.mockserver.configuration.ConfigurationPropertiesTest.shouldSetAndReadLogLevelUsingJavaLogger,0,1,1
mockserver,org.mockserver.cors.CORSHeadersTest.shouldAddCORSHeader,0,1,1
mockserver,org.mockserver.cors.CORSHeadersTest.shouldAddCORSHeaderForNullOrigin,0,1,1
mockserver,org.mockserver.cors.CORSHeadersTest.shouldAddCORSHeaderForAllowCredentials,0,1,1
mockserver,org.mockserver.cors.CORSHeadersTest.shouldAddCORSHeaderForAllowCredentialsWithoutOrigin,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldPassVerificationWithNullRequest,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldPassVerificationSequenceWithNoRequest,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldPassVerificationSequenceWithOneRequest,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldPassVerificationSequenceWithTwoRequests,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldFailVerificationSequenceWithOneRequest,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldFailVerificationSequenceWithTwoRequestsWrongOrder,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldFailVerificationSequenceWithTwoRequestsFirstIncorrect,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldFailVerificationSequenceWithTwoRequestsSecondIncorrect,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldFailVerificationSequenceWithThreeRequestsWrongOrder,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationSequenceTest.shouldFailVerificationSequenceWithThreeRequestsDuplicateMissing,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldPassVerificationWithNullRequest,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldPassVerificationWithDefaultTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldPassVerificationWithAtLeastTwoTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldPassVerificationWithAtLeastZeroTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldPassVerificationWithExactlyTwoTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldPassVerificationWithExactlyZeroTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldFailVerificationWithDefaultTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldFailVerificationWithAtLeastTwoTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldFailVerificationWithExactTwoTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogRequestLogEntryVerificationTest.shouldFailVerificationWithExactZeroTimes,0,1,1
mockserver,org.mockserver.log.MockServerEventLogTest.shouldRetrieveLogEntriesContainingNulls,0,1,1
mockserver,org.mockserver.log.MockServerEventLogTest.shouldRetrieveLogEntriesWithNullRequestMatcher,0,1,1
mockserver,org.mockserver.log.MockServerEventLogTest.shouldRetrieveLogEntriesWithRequestMatcher,0,1,1
mockserver,org.mockserver.log.MockServerEventLogTest.shouldClearWithNullRequestMatcher,0,1,1
mockserver,org.mockserver.log.MockServerEventLogTest.shouldClearWithNullRequestMatcherWhenWhenLogLevelDebug,0,1,1
mockserver,org.mockserver.log.MockServerEventLogTest.shouldClearWithRequestMatcher,0,1,1
mockserver,org.mockserver.log.MockServerEventLogTest.shouldClearWithRequestMatcherWhenLogLevelDebug,0,1,1
mockserver,org.mockserver.log.MockServerEventLogTest.shouldReset,0,1,1
mockserver,org.mockserver.mappers.MockServerHttpResponseToHttpServletResponseEncoderBasicMappingTest.shouldMapHttpResponseToHttpServletResponse,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherLogTest.doesNotMatchIncorrectKeepAliveWithExpectationAndWithoutFailFast,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherLogTest.doesNotMatchIncorrectBinaryBody,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldMatchBinaryBodyForControlPlane,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldMatchJsonBodyWithCharset,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldNotMatchJsonBodyWithCharset,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldMatchJsonBodyForControlPlane,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldMatchJsonArrayBodyForControlPlane,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldMatchJsonBodyWithCharsetForControlPlane,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldNotMatchJsonBodyWithCharsetForControlPlane,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldMatchJsonSchemaBodyWithXmlBodyForControlPlane,0,1,1
mockserver,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldMatchJsonSchemaBodyWithFormParametersForControlPlane,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldMatchBySecuritySchemeInHeaderWithMultiAuthorizationHeaderSchemes,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldMatchBySecuritySchemeInHeaderWithMultiSchemesIncludingAPIKey,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldMatchByDefaultSecuritySchemeInHeaderWithMultiSchemesIncludingAPIKey,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldMatchByDefaultSecuritySchemeInHeaderWithMultiSchemesIncludingAPIKeyWithOperationOverride,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldMatchBySecuritySchemeInQueryStringParameterWithMultiAuthorizationQueryStringParameterSchemes,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldMatchBySecuritySchemeInQueryStringParameterWithMultiSchemesIncludingAPIKey,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestWithWrongOperationIdInOpenAPI,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestWithMethodMismatchInOpenAPI,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestWithPathMismatchInOpenAPI,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestWithHeaderMismatchInOpenAPI,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestWithHeaderAndQueryParameterMismatchInOpenAPI,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestWithHeaderAndQueryParameterMismatchInOpenAPIWithoutOperationId,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestWithBodyMismatchWithContentTypeInOpenAPI,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestWithBodyMismatchWithContentTypeInOpenAPIWithoutOperationID,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.shouldNotMatchRequestInOpenAPIWithBodyMismatch,0,1,1
mockserver,org.mockserver.matchers.HttpRequestsPropertiesMatcherTest.thenMatchesEmptyFieldDifferences,0,1,1
mockserver,org.mockserver.matchers.TimeToLiveTest.shouldCreateCorrectObjects,0,1,1
mockserver,org.mockserver.matchers.TimeToLiveTest.shouldCalculateStillLive,0,1,1
mockserver,org.mockserver.mock.action.http.HttpForwardClassCallbackActionHandlerTest.shouldHandleInvalidClass,0,1,1
mockserver,org.mockserver.mock.ExpectationTest.shouldConstructAndGetFields,0,1,1
mockserver,org.mockserver.mock.ExpectationTest.shouldAllowForNulls,0,1,1
mockserver,org.mockserver.mock.ExpectationTest.shouldReturnAliveStatus,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldHandleAddExpectationRequest,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldBuildPetStoreExpectations,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldBuildPetStoreExpectationsWithSpecificResponses,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldClearLogsAndExpectations,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldClearLogsAndExpectationsWithRequestMatcher,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldClearLogsOnly,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldRetrieveRecordedRequestsAsJson,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldRetrieveRecordedRequestsAsJava,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldRetrieveRecordedRequestResponsesAsJson,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldRetrieveRecordedRequestsResponsesAsLogEntries,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldRetrieveRecordedExpectationsAsJava,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldRetrieveRecordedExpectationsAsJavaWithRequestMatcher,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldRetrieveLogEntries,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldRetrieveLogEntriesWithRequestMatcher,0,1,1
mockserver,org.mockserver.mock.HttpStateTest.shouldReset,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherClearAndResetTest.shouldClearMatchingExpectationsByOpenAPIUrlWithOperationId,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherClearAndResetTest.shouldClearMatchingExpectationsByOpenAPIUrlWithoutOperationId,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherClearAndResetTest.shouldClearMatchingExpectationsByOpenAPISpecWithOperationId,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherClearAndResetTest.shouldClearMatchingExpectationsByOpenAPISpecWithoutOperationId,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherManageExpectationsTest.shouldRemoveMultipleExpiredExpectations,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherManageExpectationsTest.shouldNotRemoveAfterTimesCompleteOrExpired,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherUpdateExpectationsTest.shouldUpdateExistingExpectation,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherUpdateExpectationsTest.shouldUpdateAllExpectationAndHandleNull,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherUpdateExpectationsTest.shouldUpdateAllExpectationNoneNewNoneRemoved,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherUpdateExpectationsTest.shouldUpdateAllExpectationNoneNewNoneExisting,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherUpdateExpectationsTest.shouldUpdateAllExpectationWithExistingAndRemoved,0,1,1
mockserver,org.mockserver.mock.MockServerMatcherUpdateExpectationsTest.shouldUpdateAllExpectationWithNewExistingAndRemoved,0,1,1
mockserver,org.mockserver.model.ConnectionOptionsTest.shouldReturnValuesSetInWithMethods,0,1,1
mockserver,org.mockserver.model.HttpClassCallbackTest.returnsCallbackClass,0,1,1
mockserver,org.mockserver.model.HttpForwardTest.returnsDelay,0,1,1
mockserver,org.mockserver.model.HttpRequestTest.returnsPathParameters,0,1,1
mockserver,org.mockserver.model.HttpRequestTest.returnsQueryStringParameters,0,1,1
mockserver,org.mockserver.model.HttpRequestTest.returnsHeaders,0,1,1
mockserver,org.mockserver.model.HttpRequestTest.returnsFirstHeaders,0,1,1
mockserver,org.mockserver.model.HttpRequestTest.returnsCookies,0,1,1
